count.C1,count.C2,count.C3,count.T1,count.T2,count.T3
0,8,2,5,5,6
73,68,59,62,109,89
44,39,31,58,93,63
17,0,17,0,0,0
0,0,3,5,0,0
53,32,18,12,59,34
20,14,0,37,36,30
0,2,1,2,2,0
0,6,2,0,2,4
177,139,118,281,397,363
0,0,2,0,0,0
68,19,0,31,23,59
87,36,44,90,87,54
36,24,24,28,24,40
37,43,28,19,14,0
11,23,0,22,6,6
8,29,39,39,20,27
2,0,2,3,5,0
60,57,43,66,72,55
18,41,2,66,121,79
0,0,0,0,0,1
0,0,7,2,0,2
1,0,0,4,0,5
0,0,0,3,8,4
0,0,0,4,0,0
0,2,0,0,0,0
0,0,0,3,4,0
6,0,18,15,21,39
12,0,4,6,0,0
4,9,11,16,16,6
0,2,0,2,6,0
1818,1608,1634,3104,3404,3032
10,0,0,9,18,12
4,0,0,18,23,16
4,0,7,9,0,0
0,0,0,0,6,0
13,4,3,10,16,12
7,0,2,0,0,0
136,47,43,112,118,112
0,4,0,0,6,0
0,202,217,0,247,0
20,0,12,24,20,24
0,0,0,2,0,0
0,0,3,0,0,0
14,9,9,13,18,22
22,0,9,13,8,0
0,12,0,11,0,7
6,5,8,22,20,12
1582,1300,1302,2076,2161,2029
14,3,4,19,30,6
4,0,0,0,0,0
93,146,5,22,19,10
0,0,0,0,1,1
22,6,9,32,10,13
51,36,50,72,66,42
10,11,8,38,18,14
0,0,0,0,0,4
91,49,30,134,78,112
0,0,0,1,3,0
0,21,10,13,26,22
0,8,0,17,0,0
87,53,38,61,13,25
25,20,12,12,17,26
0,3,11,0,0,0
15,8,30,59,40,30
28,35,11,0,5,19
0,0,0,0,2,2
0,0,0,0,2,0
0,0,1,2,1,10
26,14,8,16,81,34
96,49,73,41,44,33
0,14,4,1,0,22
0,2,0,10,0,0
0,0,0,1,0,0
6,10,12,1,6,10
0,0,0,0,2,3
0,0,0,0,1,0
0,4,7,7,4,3
4,8,6,6,11,13
17,22,18,32,35,15
126,97,129,129,146,166
0,2,7,4,2,3
1,1,1,0,1,1
0,0,0,0,0,6
16,0,0,14,0,17
6,3,0,0,4,0
0,5,0,0,15,0
0,6,0,3,0,3
40,25,13,48,136,64
0,4,0,8,8,0
0,0,0,3,0,0
16,20,0,23,36,34
0,0,0,7,0,0
17,28,19,9,15,6
1,1,2,0,1,1
6,0,0,0,4,0
5207,4208,3671,4462,4295,3961
0,5,10,3,0,4
0,0,0,0,4,0
195,96,146,248,286,112
0,0,0,0,0,5
1,4,0,7,0,4
3,0,7,0,0,7
4,2,1,0,4,11
0,1,0,1,4,0
20,32,12,0,12,4
2,0,0,6,3,3
0,0,0,9,0,0
0,0,0,9,0,0
0,0,8,0,0,0
4,0,0,0,0,4
0,0,0,4,8,0
0,3,0,2,1,0
0,0,0,3,0,0
0,0,0,2,0,0
8,0,0,0,0,2
17,17,13,4,13,20
17,13,11,27,17,15
0,1,0,0,47,22
0,2,0,2,0,4
7,10,8,12,41,30
0,0,5,4,0,0
3,0,8,6,4,3
0,0,0,0,4,0
0,0,0,0,0,4
3,6,7,5,10,7
0,0,0,0,2,3
0,0,0,3,0,1
0,0,4,0,0,7
4,5,5,8,0,0
0,0,0,0,8,0
590,393,434,735,572,606
25,16,32,27,39,17
4,2,0,0,0,0
43,51,50,61,37,26
0,0,0,11,0,7
19,4,5,4,0,0
50,39,15,86,79,92
0,0,0,0,0,6
0,0,0,25,8,0
0,0,0,0,0,6
20,20,10,14,35,28
279,202,218,170,209,154
0,0,6,23,63,0
9,0,0,0,0,0
0,4,0,11,0,3
46,44,30,13,23,84
4,4,4,0,15,9
0,0,2,0,0,0
28,0,0,4,0,0
4,0,0,5,0,0
2,0,2,32,11,32
0,0,0,0,2,4
8,0,16,6,11,0
80,56,45,93,85,107
0,4,0,4,0,0
841,602,616,1017,1006,890
9,0,0,0,0,5
4,0,5,0,9,8
0,0,0,0,4,0
5,12,0,0,0,3
0,3,0,0,0,0
5,0,4,24,0,3
0,2,4,8,0,0
0,0,0,0,20,1
19,56,30,60,34,23
4,2,0,0,0,0
12,4,0,11,9,0
0,0,0,0,3,0
0,0,0,3,0,0
1,0,0,0,0,0
267,262,257,367,540,456
24,19,18,23,37,27
136,91,105,100,150,123
25,19,17,26,29,21
16,4,10,11,4,12
0,0,0,0,0,2
597,622,402,493,479,546
0,0,0,0,0,1
31,26,40,24,38,35
4,2,0,4,7,4
1,4,0,1,3,2
2,4,0,6,0,8
351,236,221,238,290,262
2,0,0,0,0,0
135,94,113,128,159,176
0,6,15,0,9,7
0,0,4,0,4,0
20,29,15,6,12,26
0,0,0,0,0,3
0,0,0,0,0,10
0,0,0,0,0,2
3,3,1,7,6,14
0,0,0,3,0,0
1144,983,895,1335,1543,1366
154,137,153,218,189,162
0,5,5,11,47,4
117,48,62,145,96,84
0,0,0,0,2,0
132,146,94,144,171,107
0,0,0,1,5,4
26,18,23,16,10,22
10,2,7,16,0,0
0,0,5,0,0,0
0,9,0,0,0,0
0,0,0,0,2,0
32,23,15,57,22,21
11,24,30,16,4,18
12,17,0,6,11,0
62,46,47,51,35,46
258,200,208,132,180,144
0,0,0,3,0,0
0,4,0,6,0,0
11,2,2,0,17,22
9,4,1,4,16,4
4,1,8,0,0,12
2428,2103,1781,2223,2372,2131
13,10,4,24,61,10
5,0,0,0,0,0
94,34,28,60,64,46
33,14,29,46,26,28
0,0,0,0,0,9
4,3,16,0,0,0
22,2,24,37,37,20
197,159,121,291,440,443
171,192,150,201,176,167
0,0,0,1,0,0
0,0,0,0,2,0
39,21,41,55,41,48
126,55,62,181,150,104
144,88,126,157,161,81
0,0,2,0,0,0
237,187,194,153,139,149
0,0,0,0,1,4
6,0,0,7,1,0
0,0,1,0,0,0
115,93,94,103,113,97
0,0,0,0,0,7
0,14,0,14,0,0
20,0,11,21,4,24
0,0,0,0,0,4
15,2,0,0,4,0
76,74,55,41,59,58
16,1,0,4,9,3
0,0,0,0,0,3
75,51,12,132,105,95
6,0,0,2,3,6
0,0,4,0,0,0
0,0,0,0,6,0
1,0,0,1,1,0
0,0,4,0,0,0
12,0,8,27,16,17
8,12,0,8,5,0
0,0,0,0,2,0
1398,1438,1086,1379,1280,1475
4,0,0,0,0,0
116,53,58,49,86,57
12,12,4,4,0,12
6,8,1,0,6,13
0,17,18,26,24,6
147,121,81,282,326,265
0,0,0,0,2,6
2,0,0,5,0,0
1093,892,909,1093,1136,1104
28,20,52,23,25,19
27,29,26,18,14,25
46,37,12,4,37,30
0,0,0,0,1,0
1,1,2,2,1,1
22,0,9,16,50,10
13,0,0,42,74,62
0,0,0,0,4,0
0,1,0,0,0,0
10257,6994,8226,8995,10029,8646
0,0,6,0,9,0
0,0,0,2,0,0
0,0,2,0,2,0
26,26,7,48,31,16
65,50,51,66,64,50
9,19,7,6,16,19
0,5,0,0,9,0
1,1,1,1,1,1
5,0,0,2,7,0
0,0,6,3,2,0
47,55,49,55,31,45
3,2,1,2,2,2
0,0,0,0,6,0
9802,7934,7577,5900,6853,5984
4,24,24,25,5,14
0,0,0,0,0,1
14,0,0,0,4,2
3,7,3,3,7,7
18,22,15,29,60,40
0,0,5,0,0,0
1032,1305,1006,1335,1368,1249
12,0,9,8,0,8
3,0,0,2,0,0
0,4,8,16,8,6
205,113,148,229,205,178
0,0,0,0,0,6
46,62,9,17,33,16
0,0,0,2,0,0
0,0,0,0,0,2
0,0,0,3,0,0
0,0,0,4,0,4
6,2,0,2,3,0
18,12,4,24,19,11
0,0,0,7,0,0
525,379,402,848,1002,931
0,0,0,3,6,0
12,0,0,4,0,0
6,7,6,0,8,4
11,8,15,19,19,17
16,9,12,5,7,18
12,8,4,0,4,16
18,13,14,16,24,25
0,0,7,0,1,0
41,65,57,258,336,232
25,21,6,0,0,6
0,4,8,0,7,9
0,0,0,6,0,0
0,0,0,2,0,0
18,0,9,67,56,76
0,0,0,2,0,0
12,0,0,4,4,2
100,43,36,48,76,50
27,33,7,39,29,4
4,8,0,0,0,25
243,211,208,420,418,310
40,41,49,79,42,61
1,0,0,0,23,0
28,0,12,26,24,23
0,10,0,3,3,0
0,0,0,2,4,0
323,392,527,691,914,1015
442,263,424,495,702,594
0,0,7,0,0,0
364,275,246,324,298,329
7,0,0,2,0,0
0,0,0,3,0,0
302,265,199,413,421,524
2,0,0,0,0,0
6,4,2,0,0,0
0,0,0,0,0,4
1,0,0,0,0,0
0,0,1,1,0,1
1,1,0,1,2,1
0,0,4,0,0,0
0,9,12,8,16,6
0,0,0,0,0,6
10,6,17,11,5,4
9,9,10,22,11,20
0,1,0,0,2,2
2,7,1,1,1,0
0,0,0,0,4,0
0,2,0,0,0,0
69,59,32,38,50,29
17,0,12,10,0,16
0,0,2,0,8,0
1743,1626,1309,2226,2045,2199
2,0,0,0,0,0
0,0,0,4,0,0
0,23,0,32,18,22
98,91,27,60,29,21
4,0,5,0,0,0
4,8,8,0,4,4
0,0,0,0,8,0
5,0,3,0,0,0
13,0,0,0,6,12
0,0,0,6,12,0
294,256,231,291,429,274
0,0,18,0,8,6
58,38,41,158,138,97
13,0,1,4,4,5
219,184,140,171,187,211
0,2,0,0,6,0
177,93,150,220,211,182
859,705,684,1433,1717,1306
29,26,17,48,29,49
91,53,56,55,60,70
14,13,9,21,32,21
0,0,10,19,18,10
0,27,14,36,20,34
4,2,1,7,5,11
19,0,5,12,18,14
78,25,39,109,80,122
0,0,9,1,1,1
0,0,0,0,0,1
19,10,20,8,9,4
0,11,0,42,82,13
0,0,0,0,0,4
0,0,4,0,0,9
0,0,0,7,0,13
0,0,0,2,0,0
71,68,85,131,140,76
2,0,4,0,0,2
0,2,0,7,10,0
12,11,0,14,13,13
0,0,0,0,4,0
0,20,4,8,8,0
6,0,4,0,0,0
2,2,3,5,0,0
0,21,5,0,6,8
31,12,10,23,5,36
0,0,0,0,3,0
200,184,174,83,330,118
1552,1219,1030,1678,1773,1528
24,4,4,6,14,2
0,0,2,10,4,0
28,56,34,36,34,24
0,0,0,0,4,0
258,181,154,167,239,212
1,0,0,0,0,0
9,2,18,9,2,19
28,31,50,41,87,52
0,0,0,3,0,0
36,20,33,22,31,12
51,62,68,47,36,26
72,56,50,260,69,94
72,87,56,291,233,172
0,0,0,0,0,5
1928,1530,1489,1221,1209,1059
0,0,0,0,4,0
102,83,30,48,40,101
0,0,0,0,5,0
5,2,19,25,2,22
87,73,70,86,122,142
43,90,41,32,38,42
38,17,17,29,16,12
160,107,120,257,211,139
0,0,0,0,8,0
6,6,0,3,11,6
263,304,259,331,347,367
70,52,71,126,165,142
0,0,6,11,17,0
0,8,0,0,0,0
0,1,0,3,0,2
13,9,8,22,33,22
12,13,10,46,0,9
0,0,1,0,1,0
0,0,0,0,0,1
26,12,3,5,12,25
0,0,0,2,2,7
0,0,0,0,8,0
0,5,0,5,12,0
52,40,70,57,44,45
6,0,0,0,0,0
1065,1201,784,1084,803,940
11,10,5,9,5,6
0,4,0,0,8,26
0,0,0,0,4,0
25,14,16,20,11,15
11,0,0,5,2,11
4,0,8,0,0,0
4,4,3,0,3,6
0,0,0,2,0,0
0,0,0,0,11,4
0,0,0,2,5,3
0,0,0,4,0,0
4,4,7,6,8,4
13,0,4,0,0,0
394,291,414,250,217,249
0,6,0,0,0,0
22,211,209,0,596,20
0,7,4,5,0,0
0,0,0,0,0,4
3,2,0,0,3,16
35,38,39,93,55,29
0,0,0,12,22,0
0,3,0,0,0,0
87,57,56,116,88,77
4,0,0,8,0,0
0,13,10,0,0,0
3682,2728,2448,2716,2836,2667
4,0,1,2,3,1
7,6,10,5,7,6
634,438,488,825,890,899
0,0,0,9,0,11
1,9,5,0,1,10
0,3,0,4,0,0
37,38,27,42,35,28
0,5,1,5,3,3
3,5,3,4,3,3
43,53,64,46,10,14
0,0,0,0,0,2
0,0,0,2,0,0
800,602,585,915,1012,914
1,5,2,1,5,0
0,0,4,0,4,8
11,12,16,12,10,22
13,16,9,0,13,10
164,104,84,166,213,152
0,2,0,0,0,0
2,0,7,10,8,0
2,0,0,0,2,0
0,0,0,0,0,4
1,6,1,1,0,1
7,11,4,19,16,5
0,0,0,0,0,4
0,0,0,0,0,2
5,1,1,3,2,2
18,4,18,10,15,29
33,36,39,41,57,59
2,6,0,4,0,7
0,0,0,0,6,0
0,0,0,0,2,0
4,0,0,4,0,4
8,0,0,0,0,0
0,0,0,0,0,1
3,0,0,0,2,0
0,0,0,0,13,0
15,41,18,24,29,17
2705,2300,2158,1359,1393,1265
100,63,94,228,221,224
0,0,7,6,11,6
32,23,20,21,29,37
1,0,0,0,1,0
0,0,0,2,0,0
1,1,0,8,2,4
0,3,0,0,0,0
0,4,5,0,0,0
5,0,5,2,3,7
1,0,0,0,0,0
3,5,3,4,10,9
0,6,0,0,14,0
20,0,1,13,8,15
6,0,0,0,0,0
0,0,4,0,0,0
12,114,80,136,115,63
0,0,0,0,0,4
2,2,0,0,0,0
0,0,0,0,0,7
0,5,0,0,0,0
55,40,36,37,39,57
0,0,3,0,0,0
12,20,4,22,0,15
62,70,31,78,36,81
0,1,0,0,2,1
0,0,0,0,0,4
0,0,0,0,0,4
0,0,0,0,4,0
0,14,0,12,5,12
21,19,32,29,13,41
10,1,18,22,14,10
227,153,171,482,412,421
0,0,0,2,0,0
0,0,2,0,4,4
19,17,15,44,29,32
0,0,0,0,0,19
6,4,14,12,0,10
5,2,0,5,3,9
2412,1699,1801,3983,4659,3792
0,0,0,4,12,0
0,0,0,8,0,0
0,4,0,5,6,0
97,84,93,53,63,29
7,5,2,2,7,4
0,2,0,3,0,0
0,0,0,0,4,0
0,6,0,0,0,0
2,0,0,0,0,0
0,13,0,4,1,7
4,0,0,0,0,0
174,111,164,226,63,258
0,0,0,0,4,0
0,7,0,4,8,0
43,33,40,44,56,33
0,1,0,0,0,0
8,0,0,0,8,0
0,0,4,0,0,0
18,20,23,38,48,30
225,191,173,446,543,499
26,19,12,13,26,16
15,16,5,39,26,19
134,77,74,118,52,68
38,50,28,86,115,68
0,0,0,2,0,0
13,46,4,10,23,15
0,10,0,0,0,12
4,5,0,5,3,12
6,5,9,15,6,15
53,59,47,34,48,23
34,8,24,28,24,42
0,0,0,0,0,14
4,2,0,13,29,21
0,0,0,4,0,0
13,2,0,4,2,3
4,0,0,0,0,0
0,14,24,14,12,4
225,168,194,232,341,301
15,15,13,27,17,22
0,0,0,0,4,0
2154,1045,1421,1380,1389,667
0,0,0,2,0,0
14,0,11,11,7,9
0,0,9,2,20,1
0,0,0,0,3,0
2,0,0,0,0,0
0,0,28,0,0,27
108,89,77,148,115,165
0,0,0,0,0,2
149,85,129,86,94,122
0,0,4,0,0,14
4,0,17,0,12,9
62,55,74,53,75,92
12,5,4,4,9,20
157,72,94,79,60,49
1,0,0,0,0,0
6,8,6,0,6,4
0,12,0,0,0,0
0,0,5,4,0,5
16,11,22,21,32,25
7,19,17,19,19,25
27,11,14,22,18,27
8,4,6,15,19,14
572,492,400,629,479,612
37,29,23,23,66,15
0,0,0,9,12,6
0,0,0,0,0,5
406,418,360,603,498,483
103,71,81,149,274,297
370,103,89,315,273,84
0,26,6,11,8,24
0,0,0,0,0,8
6,0,2,0,0,0
54,12,20,74,19,53
51,39,39,24,16,42
7,11,8,0,8,10
6,0,0,0,0,0
605,513,484,809,863,897
0,0,0,0,2,0
0,0,0,0,2,0
8,17,30,33,4,24
4,0,0,0,0,0
15,0,0,11,7,0
0,5,0,12,0,0
10,0,4,16,16,22
3,0,0,6,13,8
0,0,0,0,3,0
8,7,25,22,26,24
23,35,32,19,49,16
32,43,16,49,63,55
15,19,17,35,17,27
0,4,0,0,0,0
42,34,22,40,38,47
91,79,55,381,503,403
0,0,0,0,2,0
8,8,0,10,46,14
184,117,168,93,147,134
0,2,0,0,0,0
0,0,0,0,2,0
1,0,1,0,1,0
2,4,0,2,4,6
10,19,13,33,53,19
8,5,0,4,2,4
16,4,11,7,12,3
483,415,425,694,610,610
0,0,13,4,1,1
28,17,20,5,11,5
0,0,0,0,1,0
4640,3976,3632,1810,2088,1613
32,38,30,30,50,20
5,0,3,0,0,0
133,51,84,59,111,101
0,0,0,0,10,0
19,22,0,27,21,15
0,0,0,0,0,4
0,0,0,4,5,6
4,0,3,10,1,8
0,0,0,0,0,3
0,0,6,0,0,0
6,0,0,0,0,0
6,4,2,4,13,9
0,1033,0,48,143,0
4,0,0,0,0,0
1,20,0,0,14,15
0,4,2,3,0,0
0,0,0,2,10,0
9186,6368,7080,15195,19321,16409
13,0,4,14,2,4
0,0,1,2,5,0
0,4,0,4,0,5
0,0,0,0,0,10
5,4,2,0,6,0
12,0,4,0,0,0
0,0,0,0,0,4
20,42,25,50,64,31
4,0,4,0,0,0
330,251,199,195,194,171
309,143,175,301,345,216
8,7,22,6,12,12
48,37,32,75,60,45
9,17,5,19,17,24
212,213,176,127,109,184
7,0,4,4,0,16
12,5,12,12,9,12
0,0,8,0,0,4
0,0,0,0,0,9
0,2,0,0,2,0
58,69,53,56,74,51
0,0,6,0,8,0
3,0,0,2,3,0
143,138,154,180,260,189
0,0,2,0,0,0
1,1,1,1,1,1
13,12,16,14,34,26
14,8,4,6,0,0
3,5,0,16,7,16
30,53,24,30,49,20
0,1,0,1,1,0
309,316,295,230,368,288
0,0,0,1,0,0
0,0,0,0,1,0
0,0,9,0,0,5
0,11,4,0,4,4
2,0,0,1,0,0
0,1,1,0,0,3
2,1,0,2,2,4
0,0,0,0,1,0
0,1,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,1,1,2
0,1,0,0,0,4
0,4,2,2,6,0
5,2,3,2,5,4
0,0,0,3,4,0
1,2,3,1,2,2
5,0,1,3,6,3
0,2,0,0,1,4
7,4,0,2,6,2
0,0,1,0,0,0
0,0,2,1,0,3
1,0,2,2,5,12
2,2,2,2,0,2
1,0,0,0,0,1
3,0,0,0,0,0
1,1,1,1,1,1
4,2,0,2,3,0
4,0,0,5,3,3
0,0,0,0,1,0
0,0,0,2,0,0
0,4,0,0,0,0
4,13,12,10,13,7
3,3,3,4,4,1
1,1,5,0,0,0
4,5,5,10,7,9
14,7,15,20,27,17
0,1,0,0,0,0
0,1,2,2,8,2
0,1,1,1,2,1
0,0,0,0,2,0
0,0,1,0,0,0
1,2,0,0,1,3
1,0,0,0,0,0
0,4,2,3,0,3
0,0,0,1,2,1
1,1,1,1,1,2
1,0,0,0,0,0
0,1,0,0,1,0
0,0,0,0,1,0
12,10,2,5,4,8
0,0,0,1,0,0
0,2,0,0,0,0
0,1,0,3,0,5
0,0,0,0,3,0
0,0,0,0,0,2
2,0,0,0,0,2
1,2,0,0,2,0
2,2,3,2,0,3
0,0,0,4,3,0
0,0,0,0,2,0
1,0,1,2,1,5
0,0,0,0,2,0
0,0,0,2,0,0
1,1,1,1,1,1
0,0,0,1,0,0
0,0,0,0,2,0
0,1,1,1,1,1
0,0,0,1,0,0
2,0,0,0,0,0
0,0,0,3,1,0
7,5,2,7,13,9
1,1,1,1,1,1
0,0,0,0,0,6
0,0,0,0,0,1
2,0,0,2,2,1
1,0,0,0,0,1
1,0,0,5,6,1
0,0,1,0,0,0
2,0,1,3,3,3
0,0,1,0,1,0
0,0,2,0,0,0
0,0,0,0,2,0
0,0,1,0,0,0
4,0,0,0,0,1
1,0,0,1,3,0
0,0,0,0,1,2
2,0,0,0,0,0
1,0,0,0,0,0
2,2,2,2,5,3
1,0,0,0,2,0
1,0,0,0,0,0
2,0,0,0,1,0
0,0,0,2,0,0
0,1,0,0,0,0
20,10,10,10,10,5
0,0,0,1,1,1
0,0,0,0,0,2
1,1,0,0,1,0
5,3,9,7,8,12
0,0,0,0,1,0
1,1,1,1,1,1
3,0,0,0,0,0
0,0,0,0,0,1
0,0,0,2,1,0
2,2,0,2,0,7
2,2,1,2,3,2
0,1,0,0,0,0
2,0,0,0,2,2
0,0,2,0,2,0
0,0,0,2,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,5,2,3,2,4
0,0,0,4,1,5
0,0,0,1,0,0
0,0,0,2,0,0
0,2,0,1,0,0
0,0,0,0,0,1
4,0,1,1,0,0
0,0,0,0,0,2
3,2,2,10,10,14
0,0,1,0,0,1
8,4,1,8,5,0
1,3,0,1,1,1
3,0,0,3,2,3
0,0,1,0,0,0
2,0,0,6,0,0
4,2,5,2,6,10
4,2,2,3,0,2
0,1,0,0,0,0
0,0,0,2,0,0
3,2,4,1,12,8
2,0,2,0,0,0
5,3,8,6,8,5
1,1,1,1,1,1
1,1,1,1,1,1
2,0,0,0,0,0
2,7,5,5,6,2
5,0,0,2,6,5
0,0,0,2,0,0
0,0,0,0,1,0
0,3,0,2,4,2
0,0,0,0,0,1
2,0,1,2,4,3
0,0,0,0,2,0
0,0,0,0,2,2
0,0,0,1,0,0
0,0,0,0,0,1
2,2,4,7,0,0
0,2,0,0,0,0
0,1,0,0,0,0
1,0,0,0,0,0
0,1,0,0,2,0
0,0,0,0,1,0
2,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,2,2
0,2,0,0,0,1
1,0,0,0,0,0
87,68,93,133,173,106
1,1,1,1,1,1
1,0,0,0,0,1
6,4,0,0,3,2
0,0,0,0,2,2
1,1,1,1,1,1
0,0,0,1,1,0
9,13,10,23,16,15
0,0,0,0,1,0
0,0,0,0,2,1
0,0,0,0,3,2
7,0,3,1,11,5
10,1,0,2,3,0
0,0,0,0,3,0
1,0,0,0,0,2
1,1,1,1,1,1
0,0,0,0,1,1
2,0,0,0,0,0
0,0,0,1,0,0
1,0,0,0,0,0
3,0,2,15,14,17
2,2,3,0,2,4
1,0,0,0,0,0
0,0,0,2,0,2
1,0,0,1,2,1
7,5,2,9,13,9
0,0,0,2,1,1
5,0,0,0,1,1
0,0,0,0,0,1
4,0,0,1,0,2
2,0,0,0,0,0
5,0,3,2,2,1
3,4,1,10,7,10
0,0,2,0,0,2
2,2,0,0,1,1
0,2,1,3,3,4
0,2,0,0,2,0
2,2,4,0,0,2
0,1,1,2,0,4
2,2,0,5,2,2
0,0,0,0,2,0
0,3,0,0,1,0
2,0,0,1,2,2
0,0,1,0,0,2
2,0,0,0,0,2
0,0,0,0,3,0
0,2,3,4,5,4
1,4,5,1,3,2
0,0,0,0,0,1
1,2,0,1,1,4
1,1,1,1,1,1
0,1,0,0,0,0
0,0,0,0,0,2
1,4,0,5,8,2
0,15,0,2,0,5
4,0,0,0,0,0
43,16,59,34,56,30
4,0,5,9,0,0
0,0,0,0,8,0
0,0,0,9,13,0
4,0,0,0,0,8
50,25,14,40,21,40
9,28,20,41,11,33
0,0,4,0,0,0
7,12,37,13,16,14
2,0,0,3,2,0
0,22,0,12,0,40
229,200,225,199,206,143
3,0,0,0,23,11
20,0,4,10,18,6
3,1,4,4,7,3
0,0,0,0,5,0
0,0,0,2,3,4
0,0,0,0,3,0
4,0,0,8,0,0
8,7,10,11,18,13
954,755,586,651,593,753
16,0,0,10,14,3
4,0,2,0,0,0
2,0,0,0,0,2
58,41,68,115,78,141
11,0,12,7,14,8
27,17,12,7,10,4
0,0,4,9,0,8
0,0,0,0,2,0
2,0,0,8,0,0
264,194,238,230,231,142
2,8,2,0,4,0
0,0,0,2,0,0
0,0,0,4,0,0
176,131,161,265,353,228
335,285,253,336,412,336
0,0,0,1,0,0
6804,5056,4651,6286,7329,6103
19,14,0,8,17,18
16,0,3,0,9,0
55,46,50,75,81,49
4,3,5,0,4,0
0,0,0,0,5,2
1758,1920,1550,1475,1395,1507
59,66,79,84,82,118
25,6,9,6,2,3
0,0,0,4,0,0
21,20,23,9,11,15
0,0,0,0,0,4
0,0,0,0,2,0
43,26,25,48,67,53
2,2,9,5,0,7
0,11,0,5,10,0
65,35,34,39,53,62
0,6,0,4,3,5
0,0,3,0,0,0
0,0,0,0,0,1
46,47,40,50,71,39
0,4,3,0,0,15
7708,5874,5869,8473,8985,8217
0,4,0,0,0,0
0,1,0,0,0,0
6,3,0,3,4,10
10,4,4,0,21,0
89,29,59,111,130,84
1212,1044,1060,715,715,696
0,2,3,2,4,0
0,0,0,0,3,0
0,11,0,0,0,0
20,8,0,8,10,14
6,8,0,4,0,10
28,17,21,25,31,17
96,9,47,50,69,68
8,6,17,0,25,5
4,2,0,2,0,0
0,0,0,0,0,2
0,0,4,0,0,0
0,0,0,0,0,8
0,12,23,32,22,24
0,8,0,6,0,8
14,0,0,0,0,0
125,58,58,0,29,30
0,0,0,2,0,0
0,4,8,6,10,4
0,0,0,0,0,4
3,9,0,16,13,16
0,4,0,0,0,0
0,0,0,4,0,0
2,1,2,0,1,0
1,0,4,0,0,0
5,9,5,12,6,6
0,4,9,23,53,35
20,3,12,6,11,12
0,4,0,0,0,0
65,45,103,80,69,108
6,5,0,0,13,0
3,6,6,13,8,11
0,2,0,0,0,0
0,0,0,5,7,0
68,71,67,83,107,92
2,4,3,10,2,7
4,12,2,0,5,0
8,0,0,4,3,0
2,5,6,0,0,0
3,0,0,0,0,0
0,8,0,0,0,0
1366,1005,864,0,0,2759
0,0,2,0,0,3
0,0,0,0,2,2
1260,1191,1306,1440,1513,599
90,64,60,71,55,79
8,4,4,8,8,6
0,0,0,0,2,0
100,84,63,47,77,67
3,11,0,42,14,0
0,0,0,0,0,3
4,0,0,0,4,4
5,9,12,5,10,5
0,0,0,0,4,0
28,10,17,6,3,14
2,0,0,0,0,0
3,0,0,0,5,8
0,0,0,4,0,0
0,0,0,0,0,4
7,6,3,10,4,10
0,0,0,0,2,2
0,0,5,0,0,0
34,30,21,73,66,72
54,64,65,57,49,65
5,0,0,0,5,0
2,0,3,6,11,6
844,806,738,430,533,591
0,3,0,0,1,0
23,8,5,0,0,9
14,6,6,8,32,25
0,0,0,16,17,10
0,0,0,4,5,0
0,0,0,3,0,0
4,0,0,0,0,0
0,0,4,14,0,6
4,0,8,0,9,0
0,0,0,0,0,3
0,4,0,8,25,2
0,0,0,0,4,0
9,12,8,64,57,39
319,250,222,133,141,130
0,0,0,4,0,0
94,57,69,31,33,37
3,0,0,0,0,0
40,59,56,59,55,74
8,0,0,0,0,4
0,0,0,0,7,0
14,7,24,12,10,23
0,0,0,0,4,0
6,0,6,4,6,0
8,0,4,0,14,4
1,0,0,8,5,0
0,0,0,0,0,2
2672,2137,2114,3321,3745,3437
0,0,0,1,1,0
56,35,40,136,124,98
7119,5322,5018,6312,6677,5944
0,0,0,4,4,0
0,4,0,0,0,0
1,1,1,2,1,1
33378,28688,29591,41746,42734,40126
7,14,23,16,0,12
221,269,155,327,436,274
12,12,0,0,5,14
1112,933,737,1049,1154,967
2,2,1,0,0,0
18,35,18,55,16,47
0,0,0,5,6,0
17,12,13,6,11,16
4,0,0,0,0,0
8,0,0,0,0,0
210,92,63,195,68,34
131,70,66,128,179,107
12,0,0,21,20,4
0,0,1,0,0,0
16,9,15,33,35,36
50,51,52,25,38,32
0,0,0,0,0,8
0,0,0,7,4,18
0,0,0,13,0,4
157,103,53,285,222,242
0,1,3,0,0,2
4,0,0,7,9,0
12,8,5,10,19,15
20,0,0,0,36,20
6,4,2,6,8,0
221,188,249,243,264,313
27,12,20,34,16,18
0,0,2,0,3,0
8,12,34,23,41,44
0,0,9,0,0,0
2,2,2,2,2,2
9,6,0,5,4,0
0,5,0,5,0,0
2,0,0,0,2,0
2396,1711,1517,1592,1133,2036
0,0,5,6,22,0
0,0,0,0,2,0
10,12,7,7,15,7
86,28,45,141,224,135
8,0,0,0,0,0
4,0,0,0,0,0
0,0,0,7,3,0
4,20,12,28,15,5
20,30,20,35,54,63
0,5,2,0,1,0
1,2,2,5,3,3
2,0,4,19,8,18
1364,827,864,845,878,431
0,0,0,7,0,0
35,44,44,91,88,96
10,11,10,0,15,0
0,0,0,4,0,0
0,0,0,0,0,1
34,27,25,31,33,58
0,0,0,3,0,0
0,0,0,0,0,4
